time_id,data_id,system.code,station.code,date,time,depth (m),T (C),SC (uS/cm),pH,DOx (mg/L),Tn (NTU),ORP (mV),Chl (ug/L)
1456961,1637171,OSWR,B143,7/4/2009,0:19:00,2.5,22.86,615,7.79,8.07,3.4,,2.4
1456962,1637172,OSWR,B143,7/4/2009,2:19:00,2.5,22.74,612,7.79,8.06,3,,1.9
1456963,1637173,OSWR,B143,7/4/2009,4:19:00,2.5,22.61,610,7.8,8.06,3,,2.4
1456964,1637174,OSWR,B143,7/4/2009,6:19:00,2.5,22.46,606,7.79,8.05,3,,2.2
1456965,1637175,OSWR,B143,7/4/2009,8:19:00,2.5,22.34,598,7.79,8,3,,2.6
1456966,1637176,OSWR,B143,7/4/2009,10:19:00,2.5,22.26,587,7.79,8.04,3.4,,2.2
1456967,1637177,OSWR,B143,7/4/2009,12:19:00,2.5,22.26,578,7.79,8.1,3.1,,2
1456968,1637178,OSWR,B143,7/4/2009,14:19:00,2.5,22.28,575,7.81,8.01,3,,2.1
1456969,1637179,OSWR,B143,7/4/2009,16:19:00,2.5,22.31,579,7.81,7.98,3.2,,1.8
1456970,1637180,OSWR,B143,7/4/2009,18:19:00,2.5,22.36,584,7.82,8.12,3,,2.7
1456971,1637181,OSWR,B143,7/4/2009,20:19:00,2.5,22.27,593,7.84,8.22,2.6,,2.3
1456972,1637182,OSWR,B143,7/4/2009,22:19:00,2.5,22.23,599,7.85,8.25,3.5,,2
1456973,1637183,OSWR,B143,7/5/2009,0:19:00,2.5,22.08,601,7.85,8.21,3.6,,3.1
1456974,1637184,OSWR,B143,7/5/2009,2:19:00,2.5,21.94,599,7.85,8.24,3.2,,2.1
1456975,1637185,OSWR,B143,7/5/2009,4:19:00,2.5,21.81,595,7.85,8.22,3.5,,2.1
1456976,1637186,OSWR,B143,7/5/2009,6:19:00,2.5,21.65,594,7.83,8.05,3.2,,1.7
1456977,1637187,OSWR,B143,7/5/2009,8:19:00,2.5,21.57,596,7.82,7.94,3.2,,2.4
1456978,1637188,OSWR,B143,7/5/2009,10:19:00,2.5,21.6,599,7.82,7.87,2.8,,2.2
1456979,1637189,OSWR,B143,7/5/2009,12:19:00,2.5,21.69,603,7.82,7.95,5.7,,2.1
1456980,1637190,OSWR,B143,7/5/2009,14:19:00,2.5,21.85,607,7.82,7.96,3.1,,2.2
1456981,1637191,OSWR,B143,7/5/2009,16:19:00,2.5,22.07,611,7.83,8.03,3.2,,2.2
1456982,1637192,OSWR,B143,7/5/2009,18:19:00,2.5,22.26,615,7.84,8.18,2.6,,2
1456983,1637193,OSWR,B143,7/5/2009,20:19:00,2.5,22.26,618,7.85,8.21,2.8,,2.2
1456984,1637194,OSWR,B143,7/5/2009,22:19:00,2.5,22.27,620,7.86,8.26,2.5,,1.8
1456985,1637195,OSWR,B143,7/6/2009,0:19:00,2.5,22.22,621,7.87,8.26,2.9,,2.3
1456986,1637196,OSWR,B143,7/6/2009,2:19:00,2.5,22.17,622,7.87,8.32,2.3,,2.8
1456987,1637197,OSWR,B143,7/6/2009,4:19:00,2.5,22.09,623,7.89,8.37,1.8,,1.6
1456988,1637198,OSWR,B143,7/6/2009,6:19:00,2.5,22.01,623,7.88,8.31,1.6,,2.6
1456989,1637199,OSWR,B143,7/6/2009,8:19:00,2.5,21.97,622,7.88,8.32,2,,2.3
1456990,1637200,OSWR,B143,7/6/2009,10:19:00,2.5,21.99,619,7.87,8.29,2,,1.8
1456991,1637201,OSWR,B143,7/6/2009,12:19:00,2.5,22.02,617,7.87,8.33,2.1,,2.4
1456992,1637202,OSWR,B143,7/6/2009,14:19:00,2.5,22.11,614,7.85,8.16,2.4,,3.5
1456993,1637203,OSWR,B143,7/6/2009,16:19:00,2.5,22.21,613,7.85,8.09,2.1,,2.7
1456994,1637204,OSWR,B143,7/6/2009,18:19:00,2.5,22.42,612,7.87,8.16,2,,2.6
1456995,1637205,OSWR,B143,7/6/2009,20:19:00,2.5,22.48,612,7.89,8.28,2.1,,2.5
1456996,1637206,OSWR,B143,7/6/2009,22:19:00,2.5,22.47,612,7.9,8.33,2,,2.2
1456997,1637207,OSWR,B143,7/7/2009,0:19:00,2.5,22.45,616,7.91,8.35,1.9,,2.9
1456998,1637208,OSWR,B143,7/7/2009,2:19:00,2.5,22.43,624,7.91,8.37,2.1,,2
1456999,1637209,OSWR,B143,7/7/2009,4:19:00,2.5,22.39,637,7.92,8.35,1.7,,2.3
1457000,1637210,OSWR,B143,7/7/2009,6:19:00,2.5,22.3,649,7.91,8.26,1.6,,2.4
1457001,1637211,OSWR,B143,7/7/2009,8:19:00,2.5,22.18,663,7.87,8.08,1.7,,1.9
1457002,1637212,OSWR,B143,7/7/2009,10:19:00,2.5,22.1,668,7.85,7.89,1.9,,1.9
1457003,1637213,OSWR,B143,7/7/2009,12:19:00,2.5,22.09,674,7.83,7.76,1.9,,2.1
1457004,1637214,OSWR,B143,7/7/2009,14:19:00,2.5,22.11,685,7.81,7.66,2.2,,2.2
1457005,1637215,OSWR,B143,7/7/2009,16:19:00,2.5,22.29,699,7.82,7.52,1.9,,2.3
1457006,1637216,OSWR,B143,7/7/2009,18:19:00,2.5,22.35,719,7.83,7.66,2.3,,2.2
1457007,1637217,OSWR,B143,7/7/2009,20:19:00,2.5,22.37,730,7.84,7.66,2.4,,2.8
1457008,1637218,OSWR,B143,7/7/2009,22:19:00,2.5,22.35,742,7.86,7.77,2,,2.1
1457009,1637219,OSWR,B143,7/8/2009,0:19:00,2.5,22.34,729,7.87,7.84,2,,2.2
1457010,1637220,OSWR,B143,7/8/2009,2:19:00,2.5,22.29,708,7.89,8.01,1.6,,2.4
1457011,1637221,OSWR,B143,7/8/2009,4:19:00,2.5,22.28,691,7.89,8.04,2.2,,1.6
1457012,1637222,OSWR,B143,7/8/2009,6:19:00,2.5,22.24,685,7.9,8.09,2,,2.2
1457013,1637223,OSWR,B143,7/8/2009,8:19:00,2.5,22.18,684,7.89,8.05,1.7,,3
1457014,1637224,OSWR,B143,7/8/2009,10:19:00,2.6,22.15,686,7.88,7.94,1.9,,2.5
1457015,1637225,OSWR,B143,7/8/2009,12:19:00,2.6,22.21,689,7.87,7.84,2,,2.4
1457016,1637226,OSWR,B143,7/8/2009,14:19:00,2.6,22.32,695,7.89,7.88,1.9,,1.8
1457017,1637227,OSWR,B143,7/8/2009,16:19:00,2.6,22.62,707,7.83,7.65,1.3,,2.6
1457018,1637228,OSWR,B143,7/8/2009,18:19:00,2.6,22.38,713,7.81,7.53,1.7,,2
1457019,1637229,OSWR,B143,7/8/2009,20:19:00,2.6,22.45,718,7.83,7.68,2,,2.6
1457020,1637230,OSWR,B143,7/8/2009,22:19:00,2.6,22.5,739,7.85,7.85,2.1,,2.5
1457021,1637231,OSWR,B143,7/9/2009,0:19:00,2.6,22.45,740,7.85,7.88,1.8,,2.3
1457022,1637232,OSWR,B143,7/9/2009,2:19:00,2.6,22.44,732,7.88,8.14,1.9,,2.5
1457023,1637233,OSWR,B143,7/9/2009,4:19:00,2.6,22.43,716,7.9,8.32,1.9,,1.8
1457024,1637234,OSWR,B143,7/9/2009,6:19:00,2.6,22.34,714,7.9,8.33,1.6,,1.7
1457025,1637235,OSWR,B143,7/9/2009,8:19:00,2.6,22.33,723,7.9,8.25,1.7,,2.8
1457026,1637236,OSWR,B143,7/9/2009,10:19:00,2.6,22.27,736,7.88,8.05,2,,2.3
1457027,1637237,OSWR,B143,7/9/2009,12:19:00,2.7,22.25,750,7.85,7.8,2,,1.8
1457028,1637238,OSWR,B143,7/9/2009,14:19:00,2.7,22.5,752,7.86,7.84,2,,2.4
1457029,1637239,OSWR,B143,7/9/2009,16:19:00,2.6,22.61,754,7.81,7.79,1.9,,2
1457030,1637240,OSWR,B143,7/9/2009,18:19:00,2.6,22.68,744,7.82,7.74,2.2,,2
1457031,1637241,OSWR,B143,7/9/2009,20:19:00,2.7,22.79,735,7.83,7.85,2,,2.7
1457032,1637242,OSWR,B143,7/9/2009,22:19:00,2.7,22.81,719,7.83,7.92,2,,2.2
1457033,1637243,OSWR,B143,7/10/2009,2:19:00,2.7,22.77,677,7.85,8.17,1.8,,2.5
1457034,1637244,OSWR,B143,7/10/2009,4:19:00,2.7,22.71,660,7.85,8.22,2,,2.6
1457035,1637245,OSWR,B143,7/10/2009,6:19:00,2.7,22.62,649,7.85,8.26,2.1,,2.5
1457036,1637246,OSWR,B143,7/10/2009,8:19:00,2.7,22.59,645,7.85,8.26,1.7,,2.3
1457037,1637247,OSWR,B143,7/10/2009,10:19:00,2.7,22.6,646,7.85,8.24,1.9,,2.4
1457038,1637248,OSWR,B143,7/10/2009,12:19:00,2.7,22.64,648,7.85,8.18,1.9,,2
1457039,1637249,OSWR,B143,7/10/2009,14:19:00,2.7,22.57,653,7.84,8.1,1.8,,2.3
1457040,1637250,OSWR,B143,7/10/2009,16:19:00,2.6,22.83,666,7.79,7.85,1.7,,3.1
1457041,1637251,OSWR,B143,7/10/2009,18:19:00,2.6,23.02,671,7.79,7.76,1.5,,2.9
1457042,1637252,OSWR,B143,7/10/2009,20:19:00,2.6,22.95,671,7.79,7.69,2,,2.8
1457043,1637253,OSWR,B143,7/10/2009,22:19:00,2.6,22.97,671,7.79,7.61,1.9,,2.3
1457044,1637254,OSWR,B143,7/11/2009,0:19:00,2.6,23.02,671,7.79,7.61,1.9,,2.5
1457045,1637255,OSWR,B143,7/11/2009,2:19:00,2.6,23.02,672,7.79,7.62,1.7,,2.6
1457046,1637256,OSWR,B143,7/11/2009,4:19:00,2.6,23.03,672,7.8,7.69,1.6,,2.8
1457047,1637257,OSWR,B143,7/11/2009,6:19:00,2.6,23.04,679,7.81,7.8,1.7,,2.2
1457048,1637258,OSWR,B143,7/11/2009,8:19:00,2.6,23.08,667,7.83,7.94,1.8,,2.9
1457049,1637259,OSWR,B143,7/11/2009,10:19:00,2.6,23.21,658,7.86,8.16,2.1,,2.5
1457050,1637260,OSWR,B143,7/11/2009,12:19:00,2.6,23.25,653,7.87,8.3,1.7,,2.2
1457051,1637261,OSWR,B143,7/11/2009,14:19:00,2.6,23.28,643,7.9,8.55,1.6,,2.5
1457052,1637262,OSWR,B143,7/11/2009,16:19:00,2.5,23.33,645,7.9,8.6,2.6,,3.5
1457053,1637263,OSWR,B143,7/11/2009,18:19:00,2.5,23.37,647,7.91,8.59,2,,2.3
1457054,1637264,OSWR,B143,7/11/2009,20:19:00,2.5,23.39,651,7.91,8.67,1.7,,2
1457055,1637265,OSWR,B143,7/11/2009,22:19:00,2.5,23.27,654,7.89,8.54,2.3,,2.9
1457056,1637266,OSWR,B143,7/12/2009,0:19:00,2.6,23.19,668,7.86,8.37,2.1,,2.4
1457057,1637267,OSWR,B143,7/12/2009,2:19:00,2.6,23.1,679,7.86,8.31,2.1,,2.7
1457058,1637268,OSWR,B143,7/12/2009,4:19:00,2.6,23,684,7.85,8.09,2.3,,3.1
1457059,1637269,OSWR,B143,7/12/2009,6:19:00,2.6,22.88,682,7.84,7.88,2.4,,2.3
1457060,1637270,OSWR,B143,7/12/2009,8:19:00,2.6,22.82,692,7.83,7.82,2.3,,2.9
1457061,1637271,OSWR,B143,7/12/2009,10:19:00,2.6,22.87,698,7.84,7.79,2.2,,2.5
1457062,1637272,OSWR,B143,7/12/2009,12:19:00,2.6,23.1,704,7.89,8,1.4,,3.2
1457063,1637273,OSWR,B143,7/12/2009,14:19:00,2.6,23.52,708,7.93,8.24,1.3,,3.3
1457064,1637274,OSWR,B143,7/12/2009,16:19:00,2.6,23.34,715,7.9,8.13,1.4,,2.9
1457065,1637275,OSWR,B143,7/12/2009,18:19:00,2.6,23.46,720,7.94,8.43,1.3,,3.7
1457066,1637276,OSWR,B143,7/12/2009,20:19:00,2.6,23.17,727,7.91,8.34,2.5,,3.3
1457067,1637277,OSWR,B143,7/12/2009,22:19:00,2.6,23.21,757,7.92,8.29,2,,2.5
1457068,1637278,OSWR,B143,7/13/2009,0:19:00,2.6,23.11,776,7.91,8.16,2.2,,2.5
1457069,1637279,OSWR,B143,7/13/2009,2:19:00,2.6,23.01,787,7.91,8.14,1.9,,2.5
1457070,1637280,OSWR,B143,7/13/2009,4:19:00,2.6,22.92,792,7.92,8.18,1.9,,2.3
1457071,1637281,OSWR,B143,7/13/2009,6:19:00,2.6,22.88,799,7.95,8.45,1.8,,3
1457072,1637282,OSWR,B143,7/13/2009,8:19:00,2.5,22.88,802,7.98,8.64,1.6,,2.8
1457073,1637283,OSWR,B143,7/13/2009,10:19:00,2.5,22.8,802,7.98,8.64,1.7,,3
1457074,1637284,OSWR,B143,7/13/2009,12:19:00,2.5,22.74,800,7.93,8.43,2.2,,3.1
1457075,1637285,OSWR,B143,7/13/2009,14:19:00,2.5,22.88,798,7.92,8.43,2.1,,2.7
1457076,1637286,OSWR,B143,7/13/2009,16:19:00,2.5,23,784,7.88,8.31,2.2,,3
1457077,1637287,OSWR,B143,7/13/2009,18:19:00,2.5,23.07,769,7.89,8.37,2.1,,3
1457078,1637288,OSWR,B143,7/13/2009,20:19:00,2.5,23.05,757,7.89,8.43,2,,2.6
1457079,1637289,OSWR,B143,7/13/2009,22:19:00,2.5,23.03,744,7.93,8.58,2.5,,3.2
1457080,1637290,OSWR,B143,7/14/2009,0:19:00,2.6,22.98,737,7.95,8.68,2.4,,1.7
1457081,1637291,OSWR,B143,7/14/2009,2:19:00,2.6,22.89,713,7.95,8.64,2.4,,2.2
1457082,1637292,OSWR,B143,7/14/2009,4:19:00,2.6,22.73,678,7.94,8.5,6.4,,3.4
1457083,1637293,OSWR,B143,7/14/2009,6:19:00,2.6,22.57,653,7.91,8.34,7.1,,2.8
1457084,1637294,OSWR,B143,7/14/2009,8:19:00,2.6,22.46,628,7.88,8.21,6.6,,2.6
1457085,1637295,OSWR,B143,7/14/2009,10:19:00,2.6,22.44,610,7.87,8.17,2.7,,2.9
1457086,1637296,OSWR,B143,7/14/2009,12:19:00,2.6,22.54,593,7.88,8.22,2.7,,2.4
1457087,1637297,OSWR,B143,7/14/2009,14:19:00,2.6,22.68,580,7.9,8.3,2.4,,2.7
1457088,1637298,OSWR,B143,7/14/2009,16:19:00,2.6,22.82,564,7.91,8.39,2.2,,3.1
1457089,1637299,OSWR,B143,7/14/2009,18:19:00,2.6,22.89,542,7.93,8.53,2,,2.1
1457090,1637300,OSWR,B143,7/14/2009,20:19:00,2.6,22.86,530,7.95,8.68,2.2,,2.3
1457091,1637301,OSWR,B143,7/14/2009,22:19:00,2.6,22.87,519,7.97,8.76,2.5,,2.3
1457092,1637302,OSWR,B143,7/15/2009,0:19:00,2.6,22.82,520,7.98,8.81,2.4,,2.2
1457093,1637303,OSWR,B143,7/15/2009,2:19:00,2.6,22.75,516,8.01,8.88,1.3,,2.1
1457094,1637304,OSWR,B143,7/15/2009,4:19:00,2.6,22.62,515,8.01,8.88,14,,2.1
1457095,1637305,OSWR,B143,7/15/2009,6:19:00,2.6,22.54,513,8.01,8.88,13.9,,2.2
1457096,1637306,OSWR,B143,7/15/2009,8:19:00,2.6,22.45,511,8.01,8.76,1.9,,1.9
1457097,1637307,OSWR,B143,7/15/2009,10:18:00,2.6,22.31,508,8.01,8.46,1.9,,2.1
1457098,1637308,OSWR,B143,7/15/2009,12:18:00,2.6,22.32,513,7.92,8.16,2,,2.2
1457099,1637309,OSWR,B143,7/15/2009,14:18:00,2.6,22.35,513,7.89,8.04,2,,2.1
1457100,1637310,OSWR,B143,7/15/2009,16:18:00,2.6,22.53,512,7.89,8.04,2,,2.1
1457101,1637311,OSWR,B143,7/15/2009,18:18:00,2.6,22.64,512,7.89,8.04,2,,2.6
1457102,1637312,OSWR,B143,7/15/2009,20:18:00,2.6,22.75,513,7.9,8.09,1.8,,2.6
1457103,1637313,OSWR,B143,7/15/2009,22:18:00,2.6,22.71,515,7.9,8.08,2,,2.6
1457104,1637314,OSWR,B143,7/16/2009,0:18:00,2.6,22.71,519,7.9,8.07,1.9,,2.2
1457105,1637315,OSWR,B143,7/16/2009,2:18:00,2.6,22.69,523,7.9,8.09,1.4,,3.1
1457106,1637316,OSWR,B143,7/16/2009,4:18:00,2.5,22.66,527,7.9,8.1,1.7,,1.8
1457107,1637317,OSWR,B143,7/16/2009,6:18:00,2.5,22.63,533,7.91,8.16,1.5,,2
1457108,1637318,OSWR,B143,7/16/2009,8:18:00,2.5,22.66,537,7.92,8.16,1.6,,2.2
1457109,1637319,OSWR,B143,7/16/2009,10:18:00,2.5,22.71,542,7.92,8.2,1.3,,2
1457110,1637320,OSWR,B143,7/16/2009,12:18:00,2.5,22.75,545,7.92,8.18,1.7,,2.2
1457111,1637321,OSWR,B143,7/16/2009,14:18:00,2.5,23.26,553,7.94,8.33,1.2,,2
1457112,1637322,OSWR,B143,7/16/2009,16:18:00,2.5,23.59,558,7.96,8.45,0.9,,3.1
1457113,1637323,OSWR,B143,7/16/2009,18:18:00,2.5,23.78,560,7.97,8.49,1,,1.7
1457114,1637324,OSWR,B143,7/16/2009,20:18:00,2.5,23.71,562,7.99,8.64,1.1,,3.1
1457115,1637325,OSWR,B143,7/16/2009,22:18:00,2.5,23.74,569,7.95,8.47,0.9,,3.4
1457116,1637326,OSWR,B143,7/17/2009,0:18:00,2.5,23.61,570,7.92,8.35,1.1,,2.4
1457117,1637327,OSWR,B143,7/17/2009,2:18:00,2.5,23.43,576,7.88,8.3,1.1,,2.2
1457118,1637328,OSWR,B143,7/17/2009,4:18:00,2.5,23.37,572,7.9,8.25,1.1,,2.2
1457119,1637329,OSWR,B143,7/17/2009,6:18:00,2.5,23.28,598,7.91,8.26,1,,3
1457120,1637330,OSWR,B143,7/17/2009,8:18:00,2.5,23.19,575,7.9,8.26,1,,1.8
1457121,1637331,OSWR,B143,7/17/2009,10:18:00,2.5,23.17,576,7.91,8.31,1.1,,2.9
1511590,1712475,OSWR,B143,7/17/2009,12:18:00,2.5,23.24,575,7.94,8.59,2.5,,3.6
1511591,1712476,OSWR,B143,7/17/2009,14:18:00,2.5,23.18,578,7.88,8.31,1.1,,2.8
1511592,1712477,OSWR,B143,7/17/2009,16:18:00,2.5,23.12,581,7.83,8.1,2,,2.6
1511594,1712479,OSWR,B143,7/17/2009,18:18:00,2.5,23.08,584,7.85,8.17,1.5,,3.2
1511596,1712481,OSWR,B143,7/17/2009,20:18:00,2.5,23,588,7.84,8.03,1.6,,3.6
1511598,1712483,OSWR,B143,7/17/2009,22:18:00,2.5,22.92,593,7.81,7.8,1.9,,3.1
1511601,1712486,OSWR,B143,7/18/2009,0:18:00,2.5,22.83,595,7.8,7.67,1.8,,3
1511604,1712489,OSWR,B143,7/18/2009,2:18:00,2.5,22.77,600,7.8,7.66,1.5,,3.6
1511606,1712491,OSWR,B143,7/18/2009,4:18:00,2.5,22.73,600,7.79,7.61,1.6,,3.3
1511609,1712494,OSWR,B143,7/18/2009,6:18:00,2.5,22.69,620,7.8,7.67,1.6,,3
1511612,1712497,OSWR,B143,7/18/2009,8:18:00,2.5,22.72,609,7.83,7.81,1.6,,3.2
1511614,1712500,OSWR,B143,7/18/2009,10:18:00,2.5,22.8,613,7.86,7.9,1.6,,2.9
1511617,1712502,OSWR,B143,7/18/2009,12:18:00,2.5,23.09,617,7.9,8.05,2.5,,3.5
1511620,1712505,OSWR,B143,7/18/2009,14:18:00,2.6,23.34,619,7.94,8.29,1.6,,4.9
1511623,1712508,OSWR,B143,7/18/2009,16:18:00,2.6,23.55,623,7.97,8.45,4.1,,4.1
1511625,1712510,OSWR,B143,7/18/2009,18:18:00,2.6,23.6,630,8,8.59,1.1,,3.8
1511627,1712512,OSWR,B143,7/18/2009,20:18:00,2.6,23.52,629,8.01,8.59,1.6,,3.9
1511631,1712516,OSWR,B143,7/18/2009,22:18:00,2.6,23.47,634,8.05,8.72,1.2,,4.5
1511634,1712519,OSWR,B143,7/19/2009,0:18:00,2.6,23.49,642,8.01,8.57,1.1,,5.2
1511637,1712522,OSWR,B143,7/19/2009,2:18:00,2.6,23.29,652,7.98,8.33,1.1,,4.5
1511641,1712526,OSWR,B143,7/19/2009,4:18:00,2.6,23.13,652,7.95,8.14,1.3,,4.2
1511643,1712528,OSWR,B143,7/19/2009,6:18:00,2.6,22.98,652,7.91,7.89,2.1,,3.7
1511647,1712532,OSWR,B143,7/19/2009,8:18:00,2.6,22.96,659,7.92,8,2.1,,3.6
1511650,1712535,OSWR,B143,7/19/2009,10:18:00,2.6,22.98,665,7.95,8.08,1.8,,3.4
1511653,1712538,OSWR,B143,7/19/2009,12:18:00,2.6,23.14,672,8,8.39,1.8,,5
1511656,1712541,OSWR,B143,7/19/2009,14:18:00,2.6,23.35,676,8.03,8.63,1.6,,5
1511659,1712544,OSWR,B143,7/19/2009,16:18:00,2.6,23.5,689,8.05,8.75,1.1,,4.5
1511661,1712546,OSWR,B143,7/19/2009,18:18:00,2.6,23.6,694,8.09,8.93,1.2,,5.1
1511665,1712549,OSWR,B143,7/19/2009,20:18:00,2.7,23.57,694,8.13,9.09,1.3,,6
1511668,1712553,OSWR,B143,7/19/2009,22:18:00,2.7,23.52,696,8.13,8.97,1.4,,6.3
1511673,1712558,OSWR,B143,7/20/2009,0:18:00,2.7,23.45,708,8.07,8.72,1.3,,5.8
1511676,1712561,OSWR,B143,7/20/2009,2:18:00,2.7,23.34,700,8.06,8.55,1.8,,5.8
1511678,1712563,OSWR,B143,7/20/2009,4:18:00,2.7,23.24,724,7.98,8.24,1.6,,5
1511681,1712566,OSWR,B143,7/20/2009,6:18:00,2.7,23.09,725,7.95,8.07,2.1,,4
1511684,1712569,OSWR,B143,7/20/2009,8:18:00,2.7,23,734,7.92,7.89,1.9,,4.1
1511686,1712571,OSWR,B143,7/20/2009,10:18:00,2.7,23.03,740,7.95,8.16,1.8,,3.6
1511690,1712574,OSWR,B143,7/20/2009,12:18:00,2.7,23.14,744,7.96,8.09,1.9,,3.5
1511692,1712577,OSWR,B143,7/20/2009,14:18:00,2.7,23.16,742,7.93,8.06,2.1,,3.7
1511696,1712581,OSWR,B143,7/20/2009,16:18:00,2.7,23.24,755,7.99,8.37,2.3,,3.6
1511699,1712584,OSWR,B143,7/20/2009,18:18:00,2.7,23.51,757,8,8.46,2.3,,4.1
1511702,1712587,OSWR,B143,7/20/2009,20:18:00,2.7,23.55,765,8,8.34,2.2,,4.1
1511704,1712588,OSWR,B143,7/20/2009,22:18:00,2.7,23.61,767,7.98,8.25,2.3,,3.7
1511708,1712593,OSWR,B143,7/21/2009,0:18:00,2.7,23.67,766,8.01,8.37,2.1,,4.2
1511711,1712596,OSWR,B143,7/21/2009,2:18:00,2.7,23.62,763,8.01,8.29,1.7,,3.7
1511713,1712599,OSWR,B143,7/21/2009,4:18:00,2.7,23.46,772,7.95,7.95,1.9,,3.2
1511717,1712602,OSWR,B143,7/21/2009,6:18:00,2.7,23.31,786,7.93,8.01,2.1,,3.3
1511720,1712606,OSWR,B143,7/21/2009,8:18:00,2.7,23.21,795,7.92,8.12,2.1,,3.2
1511724,1712608,OSWR,B143,7/21/2009,10:18:00,2.7,23.18,793,7.9,8.06,2.1,,2.9
1511726,1712610,OSWR,B143,7/21/2009,12:18:00,2.7,23.22,797,7.9,8.07,2.4,,3
1511728,1712613,OSWR,B143,7/21/2009,14:18:00,2.7,23.24,800,7.93,8.32,2.4,,3.3
1511731,1712616,OSWR,B143,7/21/2009,16:18:00,2.6,23.35,801,7.94,8.33,2.2,,3.3
1511733,1712618,OSWR,B143,7/21/2009,18:18:00,2.6,23.19,809,7.92,8.22,2.3,,2.8
1511736,1712621,OSWR,B143,7/21/2009,20:18:00,2.7,23.29,797,7.94,8.26,2.6,,3.4
1511739,1712624,OSWR,B143,7/21/2009,22:18:00,2.7,23.17,795,7.9,7.97,2.7,,3.5
1511744,1712629,OSWR,B143,7/22/2009,0:18:00,2.7,23.12,800,7.9,7.96,3,,3.7
1511748,1712633,OSWR,B143,7/22/2009,2:18:00,2.7,23.03,802,7.87,7.78,3.7,,3.6
1511750,1712635,OSWR,B143,7/22/2009,4:18:00,2.6,22.96,795,7.79,6.91,4,,3.1
1511754,1712639,OSWR,B143,7/22/2009,6:18:00,2.7,22.95,805,7.85,7.42,3.5,,2.2
1511757,1712642,OSWR,B143,7/22/2009,8:18:00,2.7,22.94,800,7.85,7.56,3.7,,3.1
1511760,1712646,OSWR,B143,7/22/2009,10:18:00,2.7,22.97,816,7.84,7.49,3.8,,2.6
1511763,1712648,OSWR,B143,7/22/2009,12:18:00,2.7,23.17,801,7.88,7.93,3.3,,2.9
1511766,1712651,OSWR,B143,7/22/2009,14:18:00,2.6,23.33,804,7.88,7.96,3.5,,2.8
1511768,1712653,OSWR,B143,7/22/2009,16:18:00,2.6,23.79,798,7.91,7.92,3.5,,2.7
1511771,1712656,OSWR,B143,7/22/2009,18:18:00,2.6,23.93,802,7.9,7.86,3.3,,3.1
1511774,1712659,OSWR,B143,7/22/2009,20:18:00,2.6,23.69,789,7.86,7.64,3,,3.7
1511777,1712662,OSWR,B143,7/22/2009,22:18:00,2.6,23.92,803,7.88,7.62,2.7,,3.2
1511781,1712667,OSWR,B143,7/23/2009,0:18:00,2.6,23.9,790,7.87,7.54,2.5,,3
1511784,1712669,OSWR,B143,7/23/2009,2:18:00,2.6,23.84,789,7.86,7.5,2.7,,2.9
1511787,1712672,OSWR,B143,7/23/2009,4:18:00,2.6,23.72,785,7.85,7.61,2.2,,2.6
1511790,1712675,OSWR,B143,7/23/2009,6:18:00,2.6,23.61,785,7.85,7.57,2.1,,2.9
1511793,1712678,OSWR,B143,7/23/2009,8:18:00,2.6,23.54,774,7.85,7.62,2.1,,2.9
1511796,1712681,OSWR,B143,7/23/2009,10:18:00,2.6,23.49,770,7.86,7.7,3.3,,2.3
1511800,1712684,OSWR,B143,7/23/2009,12:18:00,2.6,23.48,776,7.85,7.64,1.5,,2.9
1511802,1712687,OSWR,B143,7/23/2009,14:18:00,2.6,23.58,773,7.85,7.65,2.1,,2.6
1511804,1712689,OSWR,B143,7/23/2009,16:18:00,2.6,23.61,762,7.85,7.62,1.7,,2.3
1511807,1712692,OSWR,B143,7/23/2009,18:18:00,2.6,23.58,765,7.85,7.55,1.8,,2.8
1511812,1712697,OSWR,B143,7/24/2009,0:18:00,2.6,23.45,759,7.81,7.32,3.4,,2.3
1511815,1712700,OSWR,B143,7/24/2009,2:18:00,2.6,23.37,756,7.8,7.23,3.4,,3
1511818,1712703,OSWR,B143,7/24/2009,4:18:00,2.5,23.33,752,7.78,7.14,3.8,,2.1
1511819,1712704,OSWR,B143,7/24/2009,6:18:00,2.5,23.31,743,7.79,7.21,3.1,,2.4
1511822,1712707,OSWR,B143,7/24/2009,8:18:00,2.6,23.29,747,7.81,7.35,2.5,,2.5
1511825,1712710,OSWR,B143,7/24/2009,10:18:00,2.6,23.33,749,7.82,7.47,2.2,,2.2
1511828,1712713,OSWR,B143,7/24/2009,12:18:00,2.6,23.36,744,7.84,7.56,2.1,,3.3
1511831,1712716,OSWR,B143,7/24/2009,14:18:00,2.6,23.66,748,7.85,7.51,1.4,,2.9
1511834,1712719,OSWR,B143,7/24/2009,16:18:00,2.6,23.87,749,7.87,7.73,1.2,,3
1511837,1712722,OSWR,B143,7/24/2009,18:18:00,2.6,23.89,752,7.86,7.62,1.4,,2.7
1511840,1712725,OSWR,B143,7/24/2009,20:18:00,2.6,24.03,751,7.88,7.67,1.3,,2.7
1511843,1712729,OSWR,B143,7/24/2009,22:18:00,2.6,23.97,742,7.87,7.65,1.3,,2.5
1511848,1712733,OSWR,B143,7/25/2009,2:18:00,2.6,23.82,735,7.83,7.35,1.5,,2.4
1511852,1712737,OSWR,B143,7/25/2009,8:18:00,2.6,23.52,737,7.78,7.14,1.8,,2
